"total_floor_area","co2_emissions_current","co2_emissions_potential","number_habitable_rooms","average_income","london_zone","num_tube_lines","longitude","num_rail_lines","distance_to_station","population","energy_consumption_current","energy_consumption_potential","num_light_rail_lines","altitude","latitude","id","asking_price","predicted_price","profit","buy"
35,3.7,2,2,51100,4,1,-0.24769,0,0.2510456,111,635,349,0,48,51.598835,5937,3e+05,221904.327355628,-0.260318908814572,0
71,2.5,1.7,3,56300,2,0,-0.07797,1,0.4032886,109,235,154,0,20,51.464105,1425,696000,514690.293441997,-0.260502451951153,0
168.29,16,12,8,63600,3,1,-0.150355,0,0.4617002,54,422,312,0,130,51.572963,11022,2324000,1714851.9295503,-0.262111906389715,0
187,6.4,3.8,6,67800,3,0,0.022207,1,0.6686264,42,196,114,0,39,51.469803,10468,1568000,1156882.22031312,-0.262192461535001,0
57,3.1,1.3,3,53700,2,2,-0.22265,0,0.1746134,158,284,118,1,44,51.532311,10677,647000,477345.324259635,-0.26221742772854,0
112,5.4,2.4,5,43100,4,0,-0.05601,1,0.3162926,84,273,117,0,42,51.418491,3038,642000,473469.064830966,-0.262509244811579,0
90.75,1.6,1.6,3,54000,1,2,-0.135668,0,0.2417246,17,110,104,0,38,51.518191,7368,1323000,975562.911296498,-0.2626130678031,0
128.8,8.2,8,5,55900,3,0,-0.108582,1,0.6474988,75,233,225,0,42,51.446914,14438,1253000,923094.913050208,-0.263292168355779,0
70.7,3.4,2.6,6,58600,6,0,-0.113221,1,0.9774622,97,246,193,0,97,51.331828,1093,498000,366773.209277394,-0.263507611892784,0
180,5.5,3,4,65600,3,0,-0.232515,1,0.9457708,12,174,93,0,6,51.476501,5862,1937000,1426090.92885549,-0.26376307235132,0
60,1.9,1.9,3,58800,3,1,-0.19806,0,0.5698238,4,161,161,0,65,51.581043,6923,539000,396717.842539366,-0.263974318108782,0
326,8.3,6.5,9,58000,4,0,-0.242695,1,1.699529,53,117,88,0,141,51.632832,14437,2288000,1682061.17424416,-0.264833402865315,0
52,2.4,1.7,3,55700,3,0,0.002008,1,0.55926,144,297,216,0,25,51.447128,7747,463000,340257.009161048,-0.265103651919983,0
82,3.2,1,5,45800,3,0,-0.067096,0,0.3778112,106,221,70,1,16,51.580317,8593,718000,527291.45354128,-0.265610788939721,0
69.27,1.7,1.6,3,56100,4,0,0.006936,1,0.534404,179,149,139,0,68,51.411171,15306,436000,320100.821582568,-0.265823803709706,0
74,3.2,0.9,4,55400,5,0,-0.238687,1,0.7400874,95,247,69,0,46,51.369132,5287,538000,394839.025338006,-0.266098465914487,0
51,1.1,1.1,2,55300,4,1,0.055807,0,0.944528,36,115,109,0,31,51.587769,4923,323000,237049.152626657,-0.266101694654314,0
122,5.3,2.2,6,47600,4,1,-0.124568,0,0.4144738,107,246,100,0,69,51.629386,14482,850000,623648.214136763,-0.266296218662632,0
121,4.3,1.5,7,45800,4,0,0.045686,1,0.6238856,71,219,80,0,47,51.434908,15385,626000,459237.668916,-0.266393500134186,0
50,3.6,2.5,2,50700,3,0,-0.038809,0,0.3280992,88,403,281,1,10,51.582608,9042,397000,291047.401637351,-0.266883119301382,0
77,4.7,2.6,4,56300,3,0,-0.164123,1,0.2063048,42,297,165,0,19,51.422339,5730,675000,494561.593918176,-0.267316157158258,0
69,4.1,1,4,54700,6,1,-0.439099,0,0.817141,17,340,83,0,44,51.579928,735,622000,455452.081861235,-0.267761926268111,0
79,3.5,1.7,5,56400,4,0,-0.00708,0,0.7326306,146,251,117,1,20,51.596201,6598,618000,452455.803697942,-0.267870867802683,0
69,3.5,0.8,4,45700,6,0,0.161808,1,1.9872372,94,262,56,1,30,51.597474,503,445000,325456.10215982,-0.268637972674563,0
97,4.5,2,5,48100,3,0,-0.031939,0,0.4424368,104,263,113,1,13,51.57726,10257,753000,550696.602835869,-0.268663210045327,0
113,3.9,1.9,4,77000,3,0,-0.194959,1,0.3318276,65,195,96,0,20,51.428214,891,1101000,804152.230433864,-0.269616502784864,0
90,4.3,1,5,55000,4,1,0.029843,0,0.71461,127,269,61,0,21,51.58529,9141,724000,528680.026429623,-0.269778969019858,0
110,5.4,2.9,6,49400,6,0,0.231574,1,0.5114122,52,275,147,0,39,51.58921,4368,661000,482653.143485353,-0.269813701232446,0
93,6.2,1.5,6,59500,6,0,0.099882,1,1.0340096,74,379,89,0,64,51.380658,9983,614000,448096.865118443,-0.270200545409703,0
134,8.1,3.7,5,63200,2,0,-0.157442,1,0.4542434,32,295,134,0,9,51.476145,12993,1923000,1403308.35580428,-0.270250465000376,0
70,4.9,2.8,5,48900,4,1,-0.3019,0,0.8879806,70,420,236,0,49,51.594371,6736,527000,384506.477281521,-0.270386191116658,0
77.36,3.8,3.7,3,59400,2,0,-0.073221,1,0.928993,70,293,285,0,51,51.449369,11210,694000,506313.174772005,-0.270442111279532,0
117,3.4,1.8,6,42100,4,0,-0.00241,0,0.3249922,136,165,86,1,30,51.590429,15366,704000,513457.999679181,-0.270656250455709,0
102,5.5,2.4,5,51000,3,1,-0.12874,0,0.4213092,112,308,132,0,48,51.603833,334,873000,636289.775749363,-0.271145732245861,0
122.06,6.1,4.8,5,54200,3,0,-0.049352,0,0.8519394,131,258,205,1,38,51.457985,7496,882000,642680.710057331,-0.271337063427063,0
89,3,1.5,4,44400,3,0,0.009141,1,0.3256136,192,188,97,0,11,51.549235,9200,560000,407122.686253593,-0.272995203118585,0
101.73,4.6,4.6,7,59500,4,0,-0.039972,1,0.3877536,50,222,222,0,30,51.40576,3243,762000,553535.294457817,-0.273575729057982,0
59,2.7,1.4,3,62700,3,0,-0.17672,1,0.6661408,58,260,137,0,20,51.442634,13453,605000,439409.934769783,-0.273702587157384,0
64,3.8,1.2,4,49700,4,1,0.095964,0,0.40391,117,331,106,0,19,51.57482,9803,465000,336302.573251688,-0.27676865967379,0
50,3.1,0.7,4,68500,3,1,-0.216039,1,0.6909968,40,320,69,1,57,51.426936,5438,653000,472265.755523354,-0.276775259535446,0
66,1.4,1.1,3,58600,3,2,-0.290152,0,0.338663,224,124,100,0,34,51.514018,4972,501000,362322.021058628,-0.276802353176392,0
41,1.8,1.4,2,50400,4,0,0.087413,1,0.779857,166,247,190,0,13,51.559902,1932,283000,204510.10271932,-0.277349460355761,0
116,6.3,3.1,7,58200,3,0,-0.024545,1,0.2442102,178,305,149,0,24,51.457452,1398,854000,616666.86142735,-0.277907656408255,0
55,1.2,1.2,3,47500,2,1,-0.07352,0,1.2030304,55,128,125,0,4,51.489787,11089,464000,334993.845881914,-0.278030504564841,0
145,4.4,2.3,8,57000,2,0,-0.079834,0,0.618293,60,174,87,1,26,51.557523,14521,1537000,1109182.69682821,-0.278345675453345,0
49,2,0.7,3,43900,4,0,0.094137,1,0.7202026,66,228,79,0,37,51.485105,5234,381000,274789.663667858,-0.278767286961003,0
70,1.7,1.4,3,56300,4,0,-0.028881,2,0.4300088,114,141,113,1,39,51.414918,3428,482000,347530.620385432,-0.278982115382921,0
143,6.2,3.3,7,55200,5,0,0.009504,0,0.4150952,99,226,116,1,50,51.630414,9202,955000,687489.738606815,-0.280115456956214,0
40,0.8,0.8,2,64700,2,0,-0.020622,0,0.5083052,64,110,110,1,6,51.498861,1873,438000,315198.302552867,-0.280369172253727,0
61.46,3.6,2.3,3,50400,2,1,-0.222743,0,0.1783418,18,410,260,0,55,51.549652,14156,568000,408403.458914208,-0.280979825855268,0
64,1.3,1.3,3,55000,4,1,-0.205218,0,0.5660954,55,119,119,0,87,51.614406,8615,418000,300434.917838991,-0.281256177418681,0
83,3,1.3,4,66100,3,0,-0.251147,1,0.0944528,22,188,78,0,7,51.473398,4569,1007000,723462.810924634,-0.281566225496888,0
60,2.9,1.7,3,47400,6,2,-0.479493,0,0.7326306,29,274,159,0,38,51.541478,11376,392000,281295.576255181,-0.282409244246988,0
205,5.4,3.9,5,60500,2,2,-0.094821,1,0.6518486,245,149,107,0,30,51.564791,15436,1873000,1343951.23995967,-0.282460630026873,0
98,5.7,2.5,4,53700,6,0,-0.126449,1,0.7531368,66,334,144,0,152,51.31053,6527,635000,455275.012642877,-0.28303147615295,0
56,2.2,1.8,3,60200,4,0,-0.338318,1,0.702182,148,222,177,0,36,51.518739,6200,458000,328163.242391968,-0.283486370323214,0
69,1.4,1.3,3,41600,2,1,-0.113286,0,0.3834038,31,113,106,0,29,51.557895,7748,616000,441278.556764349,-0.283638706551381,0
72,3.3,1.2,4,50900,6,0,0.110505,1,1.423006,61,258,89,0,57,51.38034,213,485000,347430.878203238,-0.283647673807756,0
61,2.4,0.9,3,53300,5,0,-0.199445,1,1.1831456,17,220,77,0,79,51.353563,10085,445000,318491.826310532,-0.28428803076285,0
345,18,6.6,10,67500,6,0,-0.132077,1,1.0396022,28,299,107,0,103,51.345404,6877,1584000,1131803.32187324,-0.285477700837598,0
104,4.6,1.4,5,50300,3,0,-0.003442,0,0.3268564,47,281,96,1,21,51.571185,4544,838000,597622.272537107,-0.286846930146651,0
76,4.6,0.8,4,50600,5,2,-0.329096,1,0.7400874,106,341,60,1,61,51.600751,3526,568000,404706.364600953,-0.287488794716632,0
98,4.7,2.4,3,48400,5,0,0.154169,1,1.4143064,149,271,138,0,14,51.568498,7264,496000,353144.614775138,-0.288014889566253,0
90,3.9,1,3,62800,5,0,-0.185449,1,0.3809182,55,228,54,0,58,51.36287,13077,576000,409986.646092584,-0.288217628311486,0
27,1.7,1.6,1,51400,4,1,-0.295559,0,0.633828,61,358,333,0,29,51.537736,7111,225000,160102.146614116,-0.288434903937264,0
104,6.2,2.6,5,59500,6,0,0.086588,1,0.5598814,129,336,140,0,91,51.379303,4005,713000,506700.254355863,-0.289340456723895,0
50,0.8,0.8,2,46100,4,0,-0.103411,1,0.7941492,128,96,96,0,51,51.390824,4946,248000,176179.856950957,-0.289597351004207,0
60,1.3,1.1,3,54400,2,1,-0.244279,0,0.198848,90,126,103,0,8,51.498269,14150,602000,427031.52439056,-0.290645308321329,0
133,4.5,2.3,5,54900,3,0,-0.323802,1,0.6822972,190,193,98,0,29,51.507596,6259,1052000,745998.615440493,-0.290875840836034,0
236,6.9,4.7,8,58200,5,0,-0.089308,1,0.5822518,126,166,113,0,84,51.369768,7828,1289000,913968.529102825,-0.290947611246839,0
294,11,6.3,5,54400,2,1,-0.242539,0,0.4051528,60,212,122,0,9,51.498799,9646,3720000,2637158.98827846,-0.291086293473532,0
59,2.6,1.5,3,55500,3,0,-0.10293,1,0.2870868,130,248,142,0,36,51.580731,13236,612000,432809.14034177,-0.292795522317369,0
81,3.1,1,5,53500,3,0,-0.001579,1,0.1124734,79,216,67,0,15,51.454626,12798,661000,467126.21580402,-0.293303758239002,0
101,5,2.3,4,60700,1,1,-0.161659,0,0.3113214,19,255,117,0,34,51.518809,13570,2263000,1597942.80765669,-0.293882983801729,0
68,2.1,1.7,4,55500,2,0,-0.093196,0,0.4436796,29,173,146,1,36,51.553355,14323,741000,523207.757108469,-0.293916657073592,0
56,3.1,1,3,54900,5,0,-0.09848,1,0.5816304,104,319,95,0,59,51.654109,8680,506000,357004.866137044,-0.294456786290428,0
72,2,1.7,4,52500,2,2,-0.231379,0,0.5070624,142,159,135,1,51,51.534385,5184,786000,553781.354059185,-0.295443569899255,0
92,2.7,2,4,71500,2,1,-0.140872,0,0.462943,46,167,121,0,27,51.456558,1443,1054000,741211.860612358,-0.296762940595486,0
64,2.1,1.5,3,56300,2,0,-0.079199,1,0.487799,118,190,133,1,21,51.471184,3374,630000,442381.817018676,-0.297806639652895,0
60,4.2,3.4,2,54300,5,1,-0.304291,0,0.705289,39,413,331,0,70,51.613652,9841,376000,263548.936008638,-0.299071978700432,0
64,3.7,1.4,3,51100,2,2,-0.114459,0,0.6189144,81,328,126,0,10,51.475767,13830,653000,457281.404526469,-0.299722198274933,0
85.3,3.6,2.9,5,56200,3,0,-0.049572,0,1.52243,98,250,206,1,70,51.377144,14397,570000,398829.588843741,-0.300298966940805,0
47.76,1.5,1.5,2,55400,4,0,-0.228144,1,1.109199,34,168,163,0,35,51.38061,1472,302000,211074.502572454,-0.301077806051478,0
136,7.4,2.8,3,50200,3,0,-0.294862,1,0.4871776,92,320,116,0,11,51.488439,11761,1087000,759164.602853042,-0.301596501515141,0
52,2.8,1.7,3,45800,6,0,0.161787,1,0.8941946,35,277,173,0,42,51.479578,8082,335000,233168.167627598,-0.303975619022094,0
163,4.1,3.3,5,59900,2,1,-0.16506,0,0.512655,64,142,116,0,44,51.536388,3696,2572000,1789045.08184052,-0.304414820435258,0
74.94,3.6,3.2,5,54100,3,0,-0.081787,1,0.8165196,40,251,220,1,109,51.41495,10363,596000,413381.345929535,-0.306407137702123,0
41,1.3,0.1,2,45100,6,0,0.173747,1,0.8687172,115,162,1,0,5,51.484852,23,295000,204302.942715128,-0.307447651813125,0
77.884,4.3,4.1,4,61700,5,0,-0.242696,1,0.7257952,126,329,316,0,36,51.371728,11213,626000,433035.193587668,-0.308250489476569,0
65,3.6,1.4,3,58600,4,1,-0.201091,0,0.4449224,25,287,116,0,80,51.598314,7365,581000,401461.374405834,-0.309016567287721,0
54.523,2,1.6,3,52300,5,0,-0.02785,1,0.7320092,34,196,150,0,69,51.378048,5589,368000,254049.166654116,-0.309649003657293,0
66,6.3,2.2,3,47100,2,2,-0.202964,0,0.4175808,78,535,187,0,23,51.516715,9900,760000,523566.430860152,-0.311096801499801,0
46,2.2,1.3,3,60600,3,0,-0.046609,0,0.2864654,135,244,142,1,45,51.448065,14913,458000,314817.009505603,-0.312626616799993,0
164,6.4,3.6,7,59500,5,0,-0.144076,1,1.2173226,113,210,118,0,99,51.346593,3348,1065000,731973.579680675,-0.312700864149601,0
90.13,6,5.2,5,54400,3,0,-0.133092,1,0.3411486,32,398,345,0,40,51.442271,5557,811000,557341.320834669,-0.312772724001641,0
123,4.7,2.8,6,45200,2,0,-0.0545,1,0.27963,125,215,125,0,15,51.469968,1085,1047000,718599.357287238,-0.31365868453941,0
243,13,8.8,9,52800,6,0,-0.175171,1,0.4057742,74,297,204,0,106,51.667163,6457,2e+06,1372624.09290239,-0.313687953548806,0
44.58,2.3,2.3,3,50000,3,0,-0.258061,1,1.3117754,46,272,272,0,48,51.574189,7200,414000,283889.209970135,-0.314277270603539,0
65,4.3,1.6,4,60900,4,1,-0.294848,1,0.52819,25,310,105,1,26,51.460634,12404,774000,529191.950926535,-0.316289469087164,0
63,2.7,0.5,3,61900,4,1,-0.296186,1,0.4150952,74,228,34,1,10,51.465303,1272,682000,466199.233830718,-0.316423410805398,0
59,1.4,1.3,3,42400,4,0,-0.06282,1,0.7164742,56,139,129,1,18,51.634012,2143,389000,265730.099852628,-0.316889203463682,0
40,2.5,1.4,2,75500,4,0,-0.239211,1,0.4331158,109,355,201,0,16,51.412385,9570,372000,253740.441449659,-0.31790203911382,0
80,6.3,2.5,4,72900,3,0,-0.205038,0,0.438087,59,449,174,1,17,51.409979,3376,753000,513145.757167828,-0.31853153098562,0
107,4.5,2.5,6,51100,5,1,-0.286163,0,0.8680958,70,237,129,0,65,51.603576,3891,763000,518918.736124445,-0.31989680717635,0
261,11,6.7,9,56500,2,2,-0.190837,0,0.1454076,63,246,144,0,29,51.519156,4305,4368000,2969686.68031441,-0.320126675752196,0
60,1.5,1.5,3,58700,4,0,-0.233667,1,1.1489686,75,130,130,0,70,51.606718,2113,451000,306586.156351624,-0.320208079042962,0
64,1.6,1.5,4,38800,3,0,-0.041306,1,1.1328122,189,143,132,0,8,51.558109,15130,391000,265548.409067531,-0.320848058650816,0
300,7.1,6.1,9,67000,3,1,-0.219312,1,0.7040462,41,135,113,1,58,51.425384,7228,3598000,2442301.00113219,-0.321205947434077,0
57.31,2.4,2.4,2,54500,2,1,-0.158032,0,0.3660046,71,257,257,0,46,51.542609,8052,727000,492680.973250317,-0.322309527853759,0
94,2.3,2.2,3,58500,3,0,-0.000604,1,0.298272,94,138,135,0,7,51.486821,6842,746000,504723.237436283,-0.323427295661819,0
47,1.2,1.2,2,41800,4,1,0.109146,0,0.9824334,15,142,142,0,53,51.612668,8497,291000,196595.519034299,-0.324414023937115,0
31,1.2,0.9,1,50500,3,0,-0.067262,0,0.2417246,102,212,161,1,52,51.389388,6014,242000,162951.474029872,-0.326646801529455,0
73.7,4.6,4.1,4,44100,3,1,-0.030293,0,1.3074256,66,324,289,1,14,51.599632,1023,593000,397819.455173415,-0.3291408850364,0
52,3,1.5,2,61900,3,0,-0.286349,1,0.3765684,77,331,166,0,9,51.469629,3091,599000,401800.197296827,-0.329215029554546,0
88.43,4.9,4.8,6,50100,3,0,-0.198007,1,0.7804784,42,304,298,0,80,51.562698,3859,823000,551663.10151445,-0.329692464745504,0
105,4.1,1.4,5,51400,4,0,-0.083394,1,1.14959,26,241,87,1,90,51.40816,14280,784000,524266.562114875,-0.331292650363679,0
60.56,4,3,3,56300,2,0,-0.187072,1,0.3597906,206,393,294,1,6,51.473369,14732,671000,448139.466176931,-0.332131943104425,0
42.65,3.3,3.1,2,45100,6,0,0.173747,1,0.8687172,115,509,489,0,5,51.484852,1,245000,163490.696352702,-0.332691035295096,0
146.9,5.5,5.3,7,56200,3,0,-0.051357,0,1.2527424,63,167,158,1,65,51.379107,7858,918000,610852.413851512,-0.334583427177002,0
81,3.4,1.5,5,46300,6,0,0.1587,1,1.5758704,77,242,104,1,21,51.586176,11883,520000,344981.986901436,-0.336573102112622,0
47,2.2,1.9,3,52300,3,0,-0.063564,1,0.6207786,24,239,207,1,102,51.43814,3831,436000,288208.475403739,-0.338971386688671,0
60,3.4,3.3,3,80200,5,0,-0.354827,1,0.3653832,56,335,326,0,16,51.452742,8784,608000,400846.319857412,-0.340713289708203,0
55,1.9,1,2,59900,1,2,-0.159943,0,0.6630338,25,194,100,0,12,51.485923,11351,1198000,788153.205697083,-0.342109177214455,0
291,22,8.7,8,60900,2,1,-0.171339,0,0.438087,11,422,170,0,50,51.539463,2868,5008000,3275954.13042857,-0.345855804626883,0
136,5.6,4,6,72600,1,2,-0.156795,0,0.1634282,4,231,166,0,14,51.495424,5691,3383000,2211005.98105345,-0.34643630474329,0
67,3.4,1.3,4,51600,5,0,-0.415896,1,0.5549102,74,288,106,0,32,51.49921,972,539000,352126.666948515,-0.346703771895149,0
187,9.5,4.1,8,70900,1,2,-0.194338,0,0.360412,77,264,112,0,30,51.504874,7982,4940000,3212018.05565991,-0.349793915858319,0
108.46,7,4.7,4,50500,3,1,-0.014757,0,0.3392844,72,387,259,1,37,51.58574,15154,938000,608341.250957118,-0.351448559747209,0
103,3.3,3.2,4,71300,3,1,-0.14668,0,0.1112306,88,182,176,0,110,51.577806,2876,1279000,828469.700121828,-0.352251993649861,0
207,12,5.6,8,56900,6,1,-0.400564,0,0.6717334,36,317,151,0,101,51.608503,15930,1738000,1125357.03460731,-0.352498829339868,0
75,3.7,1.2,4,59900,6,0,-0.310008,1,0.3535766,112,257,77,0,12,51.396234,13390,790000,510920.351203049,-0.353265378223989,0
61,1.7,1.6,3,45000,2,0,-0.014454,0,0.3498482,118,152,141,1,5,51.515806,1061,498000,321833.234122616,-0.353748525858201,0
155,8.3,2.9,6,63300,2,1,-0.180245,1,0.9886474,66,279,97,1,14,51.485727,945,2564000,1654925.94862102,-0.35455306216029,0
55,3,1,3,53500,6,0,0.150021,1,0.6760832,131,309,93,0,49,51.467942,1790,491000,314738.743794279,-0.35898422852489,0
83.42,5.9,3.9,3,65500,2,2,-0.177965,0,0.198848,39,471,312,0,68,51.548048,9341,1090000,696639.852902774,-0.360880868896537,0
70,4.6,2.7,3,58800,3,0,0.003699,1,0.2957864,64,356,216,0,36,51.464734,5598,648000,412851.301212292,-0.362883794425475,0
79.76,3.8,3.8,6,75000,3,1,-0.196428,0,0.3305848,103,177,177,0,13,51.438506,11832,1121000,713950.471563354,-0.363112871040719,0
102,4,1.6,6,46200,4,0,-0.085518,0,1.0837216,123,222,89,1,23,51.622398,15851,765000,487197.537823569,-0.363140473433243,0
34,4,0.9,5,50600,6,0,-0.404053,1,0.7543796,33,699,150,0,22,51.457559,9534,414000,263470.66341428,-0.363597431366474,0
105,5,2.3,5,66600,4,0,-0.304216,1,1.6448458,10,262,115,0,9,51.442066,11217,1253000,794913.215205126,-0.365592007019053,0
205.51,16,13,8,77300,3,0,-0.161553,1,0.347984,85,394,306,0,21,51.451255,4900,2647000,1676688.28647616,-0.366570348894538,0
467,12.9,11.8,12,60900,3,0,-0.281695,1,0.7357376,62,157,142,0,20,51.462061,14030,6090000,3851701.71679996,-0.367536663908052,0
147.51,10,7.9,7,69400,2,1,-0.209879,0,0.6263712,118,384,300,0,7,51.475599,9271,2390000,1497316.2216062,-0.373507857068537,0
360,13,6,10,59600,2,0,-0.180995,0,0.301379,84,211,94,1,42,51.539595,12120,6830000,4263706.69979759,-0.375738404129197,0
232,12,6.2,8,56500,2,2,-0.193762,0,0.3436342,80,282,150,0,27,51.517985,9189,4525000,2806101.66591285,-0.379867035157381,0
79,8.9,3.2,4,60400,6,2,-0.430962,0,0.9700054,8,622,214,0,54,51.583597,3690,718000,443927.377002334,-0.381716745122097,0
97,2.9,1.4,5,51000,5,0,0.105974,1,1.1328122,169,168,78,0,37,51.447851,4653,613000,378716.0382761,-0.382192433481077,0
104,1.9,1.9,4,59000,1,3,-0.14668,0,0.3125642,12,103,103,0,27,51.508332,1600,2744000,1686332.15264916,-0.385447466235728,0
178,6,3.1,9,65600,3,0,-0.242504,1,0.5337826,34,190,98,0,8,51.474609,1592,2208000,1356722.29940028,-0.385542436865814,0
78,7.4,2.6,3,62000,6,1,0.264747,0,1.0551372,24,527,183,1,20,51.564168,13276,678000,416367.474754629,-0.385888680302907,0
72.4,3.2,3.2,4,47600,4,1,-0.13284,0,0.4281446,48,263,263,0,73,51.637296,10188,639000,391946.721869675,-0.386624848404265,0
69,1.6,1.4,3,47800,4,2,-0.286024,0,0.6021366,65,129,117,0,41,51.569304,9767,506000,310245.381597394,-0.386866834787759,0
80,3.7,2.8,3,49300,3,0,-0.129765,1,0.3933462,65,239,182,0,31,51.414152,7563,617000,378158.268309758,-0.387101672107361,0
102,4.2,2,5,40800,2,1,-0.211194,0,0.4020458,58,232,110,0,14,51.511562,8151,1330000,811550.28958847,-0.389811812339496,0
64,1.3,1.3,3,51400,2,1,-0.210795,0,0.7407088,140,108,103,0,33,51.453285,7658,560000,341629.911595894,-0.389946586435904,0
82,5.3,1.8,3,44500,2,0,-0.214596,0,0.556153,103,331,111,1,38,51.531433,14337,1027000,625646.22207288,-0.390802120669055,0
238,15,6.1,9,54200,3,0,-0.057192,0,0.7823426,196,346,144,1,49,51.452405,15189,1867000,1128489.02703269,-0.395560242617737,0
114,5.2,1.8,6,67700,4,1,0.033737,0,0.5897086,95,258,90,0,16,51.58167,7675,1172000,705718.252071637,-0.397851320757989,0
45,1.9,1.2,3,61900,2,1,-0.206169,0,0.4952558,164,237,158,0,10,51.478042,15418,687000,413071.991433462,-0.398730725715484,0
147,4.9,2,7,45400,3,0,0.035717,0,1.0147462,52,192,79,1,12,51.551043,15432,988000,593546.01605953,-0.39924492301667,0
113,3.9,1.5,6,52800,4,0,0.084191,1,0.7668076,73,196,73,0,53,51.453654,12273,825000,494224.156813613,-0.4009404159835,0
86,3.2,1,6,53700,4,0,-0.008673,0,0.5816304,137,196,59,1,33,51.582577,957,851000,509038.413380775,-0.401835001902732,0
125,7.2,3.1,7,52600,6,0,0.194251,1,1.0141248,82,329,140,0,35,51.591785,10020,913000,544393.85257536,-0.4037307200708,0
66,3.4,1.2,4,60900,4,1,-0.294302,1,0.5306756,79,292,104,1,23,51.461373,10700,854000,506868.91562129,-0.406476679600363,0
55.09,3.9,3.2,3,49300,6,0,0.102452,1,0.5648526,75,426,341,0,67,51.389955,9598,446000,263366.208573254,-0.409492805889565,0
73,2.2,2.1,3,50900,1,6,-0.120086,1,0.4648072,73,171,164,0,25,51.536081,6812,844000,496131.902941556,-0.412165991775408,0
254,14.2,6.4,8,67000,3,1,-0.221675,1,0.8767954,74,316,142,1,58,51.422948,9173,3791000,2224779.00315285,-0.413141914230321,0
24,2.7,0.5,5,37900,6,0,0.202648,1,1.8710354,56,631,100,0,49,51.600638,2231,372000,217838.475774194,-0.414412699531736,0
62,2.1,1.5,3,71500,2,0,-0.226015,1,0.7966348,107,196,134,0,11,51.468713,4872,817000,477065.94217337,-0.41607595817213,0
49,1.7,1.2,2,50200,4,0,-0.300804,1,0.6599268,51,197,142,0,8,51.483588,2349,413000,238908.861048024,-0.421528181481781,0
64.5,1.2,1.1,3,48800,5,0,-0.185399,1,0.4331158,86,118,106,0,74,51.35867,6468,426000,246421.821553919,-0.421545019826482,0
107.6,2.5,2.2,3,50200,4,0,-0.300896,1,0.6673836,57,120,105,0,6,51.484228,13335,838000,483203.225791721,-0.423385172086252,0
105,4.9,1.9,6,54100,4,0,-0.339677,1,0.2746588,88,265,98,0,25,51.510906,9812,972000,555703.950460901,-0.428288116809772,0
61,2.1,0.7,3,49900,5,0,0.147235,1,0.7046676,72,196,59,0,55,51.464414,7315,509000,289751.135361301,-0.43074433131375,0
110,4.4,1.9,6,43000,2,0,-0.054092,0,0.3709758,118,206,87,1,19,51.544132,14414,1193000,677737.808530614,-0.431904603075763,0
86,7.8,2.1,4,68000,6,0,-0.293782,1,0.5014698,156,510,137,0,11,51.417401,182,1061000,598641.553978561,-0.435776103695984,0
402,17.4,10.5,7,61700,2,1,-0.207948,0,0.1124734,53,245,148,0,16,51.509067,13834,8586000,4804043.99507371,-0.440479385619181,0
49,3.6,1.5,3,44800,4,1,-0.363203,1,1.5311296,38,411,173,0,36,51.531596,1680,462000,257092.840885188,-0.443521989426,0
85,6.5,2.1,4,67000,2,0,-0.074261,1,0.4822064,137,436,141,0,23,51.45953,4757,1083000,599055.723934662,-0.446855287225612,0
168,3.1,1.9,7,53000,3,0,-0.043083,1,0.879281,164,106,63,1,42,51.432907,1456,1285000,709188.96255617,-0.448101974664459,0
